province,price
Bali,19700.0
Bali,19700.0
Bali,18900.0
Bali,18900.0
Bali,18900.0
Bali,18850.0
Bali,18900.0
Bali,18900.0
Bali,18900.0
Bali,18900.0
Bali,18900.0
Bali,18900.0
Bali,18900.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,17400.0
Bali,17400.0
Bali,17400.0
Bali,17400.0
Bali,17400.0
Bali,17400.0
Bali,17400.0
Bali,17400.0
Bali,17400.0
Bali,17650.0
Bali,17650.0
Bali,17650.0
Bali,17550.0
Bali,17550.0
Bali,17550.0
Bali,17550.0
Bali,17550.0
Bali,17550.0
Bali,17550.0
Bali,17550.0
Bali,17550.0
Bali,15000.0
Bali,15000.0
Bali,15000.0
Bali,15000.0
Bali,15000.0
Bali,14850.0
Bali,14900.0
Bali,14900.0
Bali,14900.0
Bali,14900.0
Bali,14900.0
Bali,14950.0
Bali,14950.0
Bali,14950.0
Bali,14950.0
Bali,14950.0
Bali,14950.0
Bali,14950.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,15450.0
Bali,15450.0
Bali,15450.0
Bali,15450.0
Bali,15450.0
Bali,15350.0
Bali,15250.0
Bali,15250.0
Bali,15250.0
Bali,15250.0
Bali,15250.0
Bali,15150.0
Bali,15150.0
Bali,15150.0
Bali,15150.0
Bali,15000.0
Bali,14950.0
Bali,14950.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14650.0
Bali,15900.0
Bali,15900.0
Bali,15900.0
Bali,15900.0
Bali,15900.0
Bali,16000.0
Bali,15950.0
Bali,15950.0
Bali,15950.0
Bali,15950.0
Bali,15950.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15750.0
Bali,15750.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15950.0
Bali,15700.0
Bali,15700.0
Bali,15700.0
Bali,15700.0
Bali,15700.0
Bali,15550.0
Bali,15550.0
Bali,15550.0
Bali,15550.0
Bali,15550.0
Bali,15600.0
Bali,15600.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,40000.0
Bali,40500.0
Bali,41400.0
Bali,41750.0
Bali,42250.0
Bali,41750.0
Bali,41750.0
Bali,41750.0
Bali,41750.0
Bali,42150.0
Bali,42500.0
Bali,44150.0
Bali,44150.0
Bali,43250.0
Bali,43000.0
Bali,43000.0
Bali,41000.0
Bali,41000.0
Bali,40650.0
Bali,40400.0
Bali,39500.0
Bali,38900.0
Bali,119250.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,136250.0
Bali,136250.0
Bali,136250.0
Bali,136250.0
Bali,136250.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,136250.0
Bali,136250.0
Bali,136250.0
Bali,135000.0
Bali,133750.0
Bali,133750.0
Bali,120650.0
Bali,120650.0
Bali,120650.0
Bali,120650.0
Bali,120650.0
Bali,121900.0
Bali,121900.0
Bali,121900.0
Bali,121900.0
Bali,121900.0
Bali,120650.0
Bali,120650.0
Bali,120650.0
Bali,120650.0
Bali,120650.0
Bali,120650.0
Bali,121250.0
Bali,120000.0
Bali,120000.0
Bali,118750.0
Bali,119400.0
Bali,119400.0
Bali,30100.0
Bali,29600.0
Bali,29600.0
Bali,29700.0
Bali,29450.0
Bali,29450.0
Bali,29450.0
Bali,29450.0
Bali,29450.0
Bali,29300.0
Bali,29150.0
Bali,29150.0
Bali,29050.0
Bali,29050.0
Bali,29050.0
Bali,29150.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28150.0
Bali,28900.0
Bali,28500.0
Bali,28500.0
Bali,28400.0
Bali,34250.0
Bali,34250.0
Bali,34250.0
Bali,34250.0
Bali,34250.0
Bali,37750.0
Bali,39900.0
Bali,41150.0
Bali,39650.0
Bali,40000.0
Bali,41400.0
Bali,47150.0
Bali,49400.0
Bali,49400.0
Bali,49400.0
Bali,49650.0
Bali,49500.0
Bali,37400.0
Bali,37250.0
Bali,37500.0
Bali,37500.0
Bali,37500.0
Bali,37650.0
Bali,37650.0
Bali,37650.0
Bali,37650.0
Bali,37650.0
Bali,37500.0
Bali,37250.0
Bali,37250.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,42400.0
Bali,44400.0
Bali,42650.0
Bali,41900.0
Bali,41900.0
Bali,46750.0
Bali,46750.0
Bali,46750.0
Bali,46750.0
Bali,46650.0
Bali,40500.0
Bali,38000.0
Bali,37650.0
Bali,37250.0
Bali,37400.0
Bali,38500.0
Bali,39150.0
Bali,43150.0
Bali,42750.0
Bali,46500.0
Bali,44150.0
Bali,49400.0
Bali,37150.0
Bali,40150.0
Bali,40150.0
Bali,40150.0
Bali,40150.0
Bali,44000.0
Bali,44250.0
Bali,44250.0
Bali,44250.0
Bali,43400.0
Bali,37500.0
Bali,36250.0
Bali,38000.0
Bali,34500.0
Bali,36150.0
Bali,37900.0
Bali,38900.0
Bali,39400.0
Bali,39400.0
Bali,40000.0
Bali,39750.0
Bali,39900.0
Bali,44400.0
Bali,43750.0
Bali,42500.0
Bali,42500.0
Bali,43150.0
Bali,43750.0
Bali,43750.0
Bali,43750.0
Bali,43750.0
Bali,43750.0
Bali,43750.0
Bali,43750.0
Bali,43150.0
Bali,43150.0
Bali,42500.0
Bali,40650.0
Bali,40650.0
Bali,39400.0
Bali,39400.0
Bali,40000.0
Bali,39400.0
Bali,39650.0
Bali,32500.0
Bali,34750.0
Bali,34000.0
Bali,33400.0
Bali,33750.0
Bali,35900.0
Bali,36250.0
Bali,36250.0
Bali,36250.0
Bali,47000.0
Bali,34500.0
Bali,32000.0
Bali,31250.0
Bali,31500.0
Bali,32000.0
Bali,35000.0
Bali,35500.0
Bali,35150.0
Bali,35000.0
Bali,36250.0
Bali,31650.0
Bali,31400.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16200.0
Bali,16300.0
Bali,16300.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18500.0
Bali,18750.0
Bali,19000.0
Bali,17550.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,17600.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14250.0
Bali,14250.0
Bali,14250.0
Bali,14000.0
Bali,14000.0
Bali,14000.0
Bali,14000.0
Bali,14000.0
Bali,14150.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14700.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14650.0
Bali,14700.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15550.0
Bali,15550.0
Bali,15550.0
Bali,15550.0
Bali,15550.0
Bali,15550.0
Bali,15400.0
Bali,15400.0
Bali,15400.0
Bali,15400.0
Bali,15400.0
Bali,15400.0
Bali,15400.0
Bali,15400.0
Bali,15450.0
Bali,15450.0
Bali,15450.0
Bali,15450.0
Bali,15450.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15150.0
Bali,15150.0
Bali,15150.0
Bali,15150.0
Bali,15150.0
Bali,15150.0
Bali,14850.0
Bali,14850.0
Bali,14850.0
Bali,14850.0
Bali,14850.0
Bali,14850.0
Bali,14850.0
Bali,14850.0
Bali,15000.0
Bali,14950.0
Bali,14950.0
Bali,14950.0
Bali,14950.0
Bali,38900.0
Bali,38400.0
Bali,38400.0
Bali,38400.0
Bali,39000.0
Bali,39400.0
Bali,39400.0
Bali,39400.0
Bali,40500.0
Bali,41000.0
Bali,40750.0
Bali,41000.0
Bali,41150.0
Bali,41150.0
Bali,41150.0
Bali,41000.0
Bali,41000.0
Bali,41000.0
Bali,39750.0
Bali,38750.0
Bali,39000.0
Bali,39650.0
Bali,39650.0
Bali,133750.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,135000.0
Bali,135000.0
Bali,136250.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,135000.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,120650.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,119400.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,28650.0
Bali,28650.0
Bali,28750.0
Bali,28900.0
Bali,28900.0
Bali,28900.0
Bali,28900.0
Bali,28900.0
Bali,29000.0
Bali,28750.0
Bali,28750.0
Bali,28750.0
Bali,28750.0
Bali,28800.0
Bali,28800.0
Bali,28800.0
Bali,28800.0
Bali,28800.0
Bali,28800.0
Bali,28900.0
Bali,28900.0
Bali,28900.0
Bali,28900.0
Bali,49500.0
Bali,48750.0
Bali,49000.0
Bali,46400.0
Bali,46150.0
Bali,44900.0
Bali,44900.0
Bali,43500.0
Bali,44500.0
Bali,44500.0
Bali,44500.0
Bali,44750.0
Bali,44750.0
Bali,43250.0
Bali,43250.0
Bali,43250.0
Bali,43250.0
Bali,43250.0
Bali,42900.0
Bali,40500.0
Bali,40000.0
Bali,39400.0
Bali,38150.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37500.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37500.0
Bali,37500.0
Bali,37500.0
Bali,37500.0
Bali,37500.0
Bali,38000.0
Bali,38000.0
Bali,38000.0
Bali,38000.0
Bali,38000.0
Bali,37750.0
Bali,36900.0
Bali,36900.0
Bali,36750.0
Bali,36750.0
Bali,49400.0
Bali,59900.0
Bali,59900.0
Bali,49750.0
Bali,54400.0
Bali,55400.0
Bali,55400.0
Bali,52500.0
Bali,46750.0
Bali,48750.0
Bali,48500.0
Bali,49750.0
Bali,49750.0
Bali,43000.0
Bali,45000.0
Bali,46400.0
Bali,46400.0
Bali,46400.0
Bali,42400.0
Bali,44400.0
Bali,43650.0
Bali,44150.0
Bali,44000.0
Bali,39900.0
Bali,56250.0
Bali,56250.0
Bali,46750.0
Bali,48500.0
Bali,45400.0
Bali,45400.0
Bali,45000.0
Bali,45650.0
Bali,45650.0
Bali,45650.0
Bali,45650.0
Bali,45650.0
Bali,42400.0
Bali,42900.0
Bali,44150.0
Bali,44150.0
Bali,44150.0
Bali,41750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,40000.0
Bali,39650.0
Bali,38750.0
Bali,38750.0
Bali,40000.0
Bali,40000.0
Bali,38750.0
Bali,37500.0
Bali,39400.0
Bali,38150.0
Bali,36900.0
Bali,36900.0
Bali,37500.0
Bali,37500.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,37150.0
Bali,37150.0
Bali,37150.0
Bali,37150.0
Bali,31400.0
Bali,29900.0
Bali,29250.0
Bali,25000.0
Bali,23750.0
Bali,23250.0
Bali,23250.0
Bali,24650.0
Bali,23400.0
Bali,24750.0
Bali,28750.0
Bali,27500.0
Bali,27000.0
Bali,26250.0
Bali,28250.0
Bali,27750.0
Bali,27750.0
Bali,27750.0
Bali,29650.0
Bali,28400.0
Bali,29150.0
Bali,29000.0
Bali,29400.0
Bali,16300.0
Bali,16300.0
Bali,16300.0
Bali,16300.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,15850.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16250.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19700.0
Bali,19750.0
Bali,19900.0
Bali,19950.0
Bali,19950.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19150.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18000.0
Bali,18100.0
Bali,18000.0
Bali,18100.0
Bali,18100.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,15450.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,14950.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,39000.0
Bali,39000.0
Bali,38500.0
Bali,38250.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,39400.0
Bali,39400.0
Bali,39400.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,29050.0
Bali,29050.0
Bali,29050.0
Bali,29050.0
Bali,29050.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28800.0
Bali,28800.0
Bali,28800.0
Bali,28800.0
Bali,28800.0
Bali,36900.0
Bali,35650.0
Bali,32900.0
Bali,32400.0
Bali,32400.0
Bali,32400.0
Bali,32400.0
Bali,32400.0
Bali,31000.0
Bali,31150.0
Bali,31150.0
Bali,31150.0
Bali,30400.0
Bali,29000.0
Bali,29000.0
Bali,29000.0
Bali,29000.0
Bali,29000.0
Bali,29000.0
Bali,29000.0
Bali,36750.0
Bali,37400.0
Bali,37400.0
Bali,37400.0
Bali,37250.0
Bali,36500.0
Bali,36500.0
Bali,36400.0
Bali,36000.0
Bali,36000.0
Bali,36000.0
Bali,36000.0
Bali,35500.0
Bali,36000.0
Bali,36000.0
Bali,36000.0
Bali,35750.0
Bali,35750.0
Bali,35750.0
Bali,35750.0
Bali,42750.0
Bali,40250.0
Bali,40000.0
Bali,41250.0
Bali,41250.0
Bali,43000.0
Bali,46650.0
Bali,48750.0
Bali,52500.0
Bali,53500.0
Bali,53500.0
Bali,53500.0
Bali,44750.0
Bali,54900.0
Bali,55250.0
Bali,44750.0
Bali,43400.0
Bali,43900.0
Bali,44500.0
Bali,43250.0
Bali,38750.0
Bali,40000.0
Bali,45000.0
Bali,46250.0
Bali,46250.0
Bali,46250.0
Bali,46250.0
Bali,46250.0
Bali,46250.0
Bali,46250.0
Bali,46250.0
Bali,46250.0
Bali,43900.0
Bali,49400.0
Bali,46900.0
Bali,43000.0
Bali,43750.0
Bali,43750.0
Bali,43750.0
Bali,43750.0
Bali,37750.0
Bali,37750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,38750.0
Bali,39400.0
Bali,43150.0
Bali,43150.0
Bali,43150.0
Bali,43750.0
Bali,43150.0
Bali,29900.0
Bali,30400.0
Bali,33650.0
Bali,34500.0
Bali,34750.0
Bali,34150.0
Bali,34650.0
Bali,34150.0
Bali,32650.0
Bali,32900.0
Bali,32900.0
Bali,32900.0
Bali,31150.0
Bali,29650.0
Bali,28150.0
Bali,28150.0
Bali,29900.0
Bali,30250.0
Bali,30250.0
Bali,29650.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,16350.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19950.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19400.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,19000.0
Bali,18100.0
Bali,18100.0
Bali,18100.0
Bali,18100.0
Bali,18100.0
Bali,18100.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17950.0
Bali,17850.0
Bali,17700.0
Bali,17700.0
Bali,17700.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14300.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14350.0
Bali,14500.0
Bali,14500.0
Bali,14500.0
Bali,14500.0
Bali,14500.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,14800.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,14850.0
Bali,15050.0
Bali,15050.0
Bali,15050.0
Bali,15050.0
Bali,15050.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15500.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15550.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15800.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15100.0
Bali,15600.0
Bali,15600.0
Bali,15600.0
Bali,15600.0
Bali,15600.0
Bali,39400.0
Bali,39400.0
Bali,39400.0
Bali,39400.0
Bali,39400.0
Bali,38500.0
Bali,38500.0
Bali,38500.0
Bali,38250.0
Bali,38250.0
Bali,39000.0
Bali,39000.0
Bali,39000.0
Bali,39000.0
Bali,39000.0
Bali,38250.0
Bali,38250.0
Bali,37250.0
Bali,37250.0
Bali,37750.0
Bali,38150.0
Bali,37900.0
Bali,37650.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,132500.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,120000.0
Bali,28800.0
Bali,28800.0
Bali,28850.0
Bali,28850.0
Bali,28850.0
Bali,28800.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28700.0
Bali,28700.0
Bali,28700.0
Bali,28750.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,28650.0
Bali,27400.0
Bali,27400.0
Bali,27400.0
Bali,27150.0
Bali,27150.0
Bali,24250.0
Bali,24250.0
Bali,24250.0
Bali,24250.0
Bali,23900.0
Bali,23500.0
Bali,23500.0
Bali,22900.0
Bali,22900.0
Bali,22900.0
Bali,22650.0
Bali,22650.0
Bali,22400.0
Bali,35750.0
Bali,35500.0
Bali,35000.0
Bali,35000.0
Bali,35000.0
Bali,35400.0
Bali,35250.0
Bali,35250.0
Bali,35150.0
Bali,35150.0
Bali,35250.0
Bali,35250.0
Bali,35250.0
Bali,34900.0
Bali,34900.0
Bali,35650.0
Bali,35650.0
Bali,35650.0
Bali,35650.0
Bali,35650.0
Bali,35250.0
Bali,35250.0
Bali,35250.0
Bali,35650.0
Bali,35000.0
Bali,34500.0
Bali,35150.0
Bali,32650.0
Bali,32900.0
Bali,32650.0
Bali,32650.0
Bali,32750.0
Bali,32500.0
Bali,30000.0
Bali,30000.0
Bali,30000.0
Bali,32750.0
Bali,34000.0
Bali,32650.0
Bali,32650.0
Bali,32900.0
Bali,32900.0
Bali,32250.0
Bali,31900.0
Bali,30500.0
Bali,30500.0
Bali,33750.0
Bali,35000.0
